Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Homo_sapiens	ZNF723	ENSG00000268696	zf-C2H2	ENSP00000494306.1;	646864
Homo_sapiens	UBP1	ENSG00000153560	CP2	ENSP00000283629.3;ENSP00000395558.2;ENSP00000401614.1;ENSP00000283628.5;	7342
Homo_sapiens	PRDM12	ENSG00000130711	zf-C2H2	ENSP00000502471.1;ENSP00000253008.2;	59335
Homo_sapiens	ZBTB38	ENSG00000177311	ZBTB	ENSP00000490370.1;ENSP00000490370.1;ENSP00000424254.1;ENSP00000424254.1;ENSP00000426387.1;ENSP00000426387.1;ENSP00000422894.1;ENSP00000406955.2;ENSP00000422347.1;ENSP00000421037.1;ENSP00000490041.1;ENSP00000425705.1;ENSP00000372635.5;ENSP00000426288.1;ENSP00000422757.1;	253461
Homo_sapiens	ZNF76	ENSG00000065029	zf-C2H2	ENSP00000419106.1;ENSP00000363064.3;ENSP00000344097.5;	7629
Homo_sapiens	ZNF277	ENSG00000198839	zf-C2H2	ENSP00000390359.1;ENSP00000354501.3;ENSP00000402292.1;	11179
Homo_sapiens	CDC5L	ENSG00000096401	MYB	ENSP00000360532.3;	NA
Homo_sapiens	NFIL3	ENSG00000165030	TF_bZIP	ENSP00000297689.2;	4783
Homo_sapiens	ZNF25	ENSG00000175395	zf-C2H2	ENSP00000302222.7;	219749
Homo_sapiens	ZNF771	ENSG00000179965	zf-C2H2	ENSP00000323945.5;ENSP00000416197.1;	51333
Homo_sapiens	ZMIZ1	ENSG00000108175	zf-MIZ	ENSP00000334474.5;	57178
Homo_sapiens	HNF4A	ENSG00000101076	RXR-like	ENSP00000507389.1;ENSP00000507555.1;ENSP00000412111.1;ENSP00000476609.1;ENSP00000410911.2;ENSP00000476310.1;ENSP00000396216.1;ENSP00000312987.3;ENSP00000481331.2;ENSP00000315180.4;ENSP00000507189.1;	3172
Homo_sapiens	SIX4	ENSG00000100625	Homeobox	ENSP00000216513.4;ENSP00000450761.3;	NA
Homo_sapiens	ZNF354B	ENSG00000178338	zf-C2H2	ENSP00000327143.3;	117608
Homo_sapiens	ZNF564	ENSG00000249709	zf-C2H2	ENSP00000340004.6;	163050
Homo_sapiens	ZSCAN1	ENSG00000152467	zf-C2H2	ENSP00000282326.1;	284312
Homo_sapiens	ZBTB4	ENSG00000174282	ZBTB	ENSP00000369973.4;ENSP00000369973.4;ENSP00000307858.4;ENSP00000307858.4;	57659
Homo_sapiens	TBX19	ENSG00000143178	T-box	ENSP00000397540.1;ENSP00000356795.3;	9095
Homo_sapiens	HOXD9	ENSG00000128709	Homeobox	ENSP00000249499.6;	3235
Homo_sapiens	TCF7L2	ENSG00000148737	HMG	ENSP00000486891.1;ENSP00000358393.2;ENSP00000277945.7;ENSP00000347949.4;ENSP00000446238.2;ENSP00000444972.2;ENSP00000344823.5;ENSP00000358404.4;ENSP00000358402.2;ENSP00000446172.1;ENSP00000440547.2;ENSP00000443626.2;ENSP00000348274.4;ENSP00000490260.1;ENSP00000435694.1;ENSP00000443883.2;ENSP00000487507.1;	6934
Homo_sapiens	ZNF165	ENSG00000197279	zf-C2H2	ENSP00000507525.1;ENSP00000366542.1;	7718
Homo_sapiens	ZNF485	ENSG00000198298	zf-C2H2	ENSP00000363558.3;ENSP00000354694.3;	220992
Homo_sapiens	NFKB1	ENSG00000109320	RHD	ENSP00000426147.1;ENSP00000423877.1;ENSP00000424815.1;ENSP00000420904.1;ENSP00000469340.1;ENSP00000424790.1;ENSP00000378297.4;ENSP00000498904.1;ENSP00000499031.1;ENSP00000226574.4;	4790
Homo_sapiens	AIRE	ENSG00000160224	SAND	ENSP00000291582.5;	326
Homo_sapiens	ATMIN	ENSG00000166454	zf-C2H2	ENSP00000464427.1;	23300
Homo_sapiens	HMGXB3	ENSG00000113716	HMG	ENSP00000421917.1;ENSP00000479027.1;ENSP00000422231.1;	22993
Homo_sapiens	ZNF19	ENSG00000157429	zf-C2H2	ENSP00000458105.1;ENSP00000454864.1;ENSP00000288177.5;ENSP00000462810.1;	7567
Homo_sapiens	SALL3	ENSG00000256463	zf-C2H2	ENSP00000439975.3;ENSP00000461451.1;ENSP00000458360.2;ENSP00000441823.2;	NA
Homo_sapiens	HOPX	ENSG00000171476	Homeobox	ENSP00000450527.1;ENSP00000396275.1;ENSP00000452098.1;ENSP00000452003.1;ENSP00000452340.1;ENSP00000337330.7;ENSP00000424101.2;ENSP00000370659.2;ENSP00000315198.7;ENSP00000422175.2;ENSP00000370654.3;ENSP00000451794.1;	84525
Homo_sapiens	ZNF157	ENSG00000147117	zf-C2H2	ENSP00000366273.4;	7712
Homo_sapiens	ZNF263	ENSG00000006194	zf-C2H2	ENSP00000444497.1;ENSP00000461755.1;ENSP00000219069.5;ENSP00000461146.1;	NA
Homo_sapiens	ETV3L	ENSG00000253831	ETS	ENSP00000500322.1;ENSP00000500028.1;ENSP00000430271.1;ENSP00000500154.1;	440695
Homo_sapiens	PRDM5	ENSG00000138738	zf-C2H2	ENSP00000264808.3;ENSP00000424861.1;ENSP00000404832.2;ENSP00000422309.1;	NA
Homo_sapiens	HHEX	ENSG00000152804	Homeobox	ENSP00000450017.1;ENSP00000282728.5;ENSP00000447953.1;	NA
Homo_sapiens	ZNF680	ENSG00000173041	zf-C2H2	ENSP00000309330.6;	340252
Homo_sapiens	DLX6	ENSG00000006377	Homeobox	ENSP00000451635.1;ENSP00000428480.2;	1750
Homo_sapiens	BARHL2	ENSG00000143032	Homeobox	ENSP00000359474.3;	NA
Homo_sapiens	ZNF33B	ENSG00000196693	zf-C2H2	ENSP00000352444.2;ENSP00000481265.1;	7582
Homo_sapiens	ZNF793	ENSG00000188227	zf-C2H2	ENSP00000396402.1;ENSP00000468605.1;ENSP00000487183.2;	390927
Homo_sapiens	RFX8	ENSG00000196460	RFX	ENSP00000494216.1;ENSP00000494249.1;ENSP00000422968.1;ENSP00000424661.1;	731220
Homo_sapiens	ZNF433	ENSG00000197647	zf-C2H2	ENSP00000448806.2;ENSP00000448233.2;ENSP00000339767.6;ENSP00000448099.2;ENSP00000393416.2;ENSP00000447951.2;ENSP00000414857.3;ENSP00000447205.2;	163059
Homo_sapiens	ZNF764	ENSG00000169951	zf-C2H2	ENSP00000252797.2;ENSP00000378526.2;	92595
Homo_sapiens	HSF1	ENSG00000185122	HSF	ENSP00000436616.1;ENSP00000383590.5;ENSP00000431512.1;	3297
Homo_sapiens	ZBTB40	ENSG00000184677	ZBTB	ENSP00000384527.1;ENSP00000384527.1;ENSP00000364798.4;ENSP00000364798.4;ENSP00000363782.4;ENSP00000496988.1;ENSP00000383098.2;	9923
Homo_sapiens	TCF7	ENSG00000081059	HMG	ENSP00000429547.1;ENSP00000378472.1;ENSP00000340347.5;ENSP00000367822.4;ENSP00000378469.1;ENSP00000429935.1;ENSP00000429178.1;ENSP00000427968.1;ENSP00000430179.1;	6932
Homo_sapiens	ZNF132	ENSG00000131849	zf-C2H2	ENSP00000254166.2;	7691
Homo_sapiens	KLF8	ENSG00000102349	zf-C2H2	ENSP00000417303.1;	11279
Homo_sapiens	FOXI3	ENSG00000214336	Fork_head	ENSP00000478384.2;	344167
Homo_sapiens	NEUROG3	ENSG00000122859	bHLH	ENSP00000242462.4;	50674
Homo_sapiens	DACH1	ENSG00000276644	DACH	ENSP00000482493.1;ENSP00000482797.1;ENSP00000481551.1;ENSP00000482245.1;	1602
Homo_sapiens	FOXO3B	ENSG00000240445	Fork_head	ENSP00000499455.1;	NA
Homo_sapiens	ZHX1	ENSG00000165156	Homeobox	ENSP00000428821.1;ENSP00000378938.2;ENSP00000297857.2;	11244
Homo_sapiens	THAP5	ENSG00000177683	THAP	ENSP00000415841.1;ENSP00000322440.5;ENSP00000400500.2;	168451
Homo_sapiens	ETV7	ENSG00000010030	ETS	ENSP00000342260.5;ENSP00000484485.1;ENSP00000362842.4;ENSP00000362843.1;ENSP00000341843.4;ENSP00000440592.1;ENSP00000486712.1;ENSP00000481885.1;	51513
Homo_sapiens	ZNF836	ENSG00000196267	zf-C2H2	ENSP00000470239.1;ENSP00000507838.1;	162962
Homo_sapiens	NCOR1	ENSG00000141027	MYB	ENSP00000268712.2;ENSP00000379189.1;ENSP00000379192.1;	9611
Homo_sapiens	KLF16	ENSG00000129911	zf-C2H2	ENSP00000483701.1;ENSP00000250916.3;ENSP00000439973.1;ENSP00000480570.1;	83855
Homo_sapiens	RFX1	ENSG00000132005	RFX	ENSP00000254325.3;	5989
Homo_sapiens	KMT2C	ENSG00000055609	HMG	ENSP00000506154.1;ENSP00000507485.1;ENSP00000262189.6;ENSP00000505058.1;ENSP00000353218.4;ENSP00000508052.1;ENSP00000507142.1;ENSP00000507665.1;ENSP00000505951.1;	58508
Homo_sapiens	ZNF768	ENSG00000169957	zf-C2H2	ENSP00000456527.1;ENSP00000369777.5;	79724
Homo_sapiens	ZNF254	ENSG00000213096	zf-C2H2	ENSP00000484930.1;ENSP00000482703.1;ENSP00000483222.1;ENSP00000349494.3;	9534
Homo_sapiens	ZBTB1	ENSG00000126804	ZBTB	ENSP00000451000.1;ENSP00000451000.1;ENSP00000451584.1;ENSP00000506911.1;	22890
Homo_sapiens	ARNTL	ENSG00000133794	bHLH	ENSP00000433571.2;ENSP00000384517.1;ENSP00000385915.2;ENSP00000385581.4;ENSP00000501212.1;ENSP00000385897.3;ENSP00000431488.1;ENSP00000374357.4;	406
Homo_sapiens	GATA6	ENSG00000141448	zf-GATA	ENSP00000462313.1;ENSP00000269216.3;	2627
Homo_sapiens	IRF5	ENSG00000128604	IRF	ENSP00000483292.1;ENSP00000419950.1;ENSP00000385352.2;ENSP00000420274.1;ENSP00000249375.4;ENSP00000417454.1;ENSP00000418037.2;ENSP00000419056.1;ENSP00000349770.5;ENSP00000418534.1;ENSP00000419149.1;ENSP00000480058.1;ENSP00000498293.1;ENSP00000417770.1;	3663
Homo_sapiens	ZNF791	ENSG00000173875	zf-C2H2	ENSP00000342974.4;ENSP00000471179.1;	163049
Homo_sapiens	RFX4	ENSG00000111783	RFX	ENSP00000376585.1;ENSP00000444163.1;ENSP00000447735.1;ENSP00000350552.4;ENSP00000447423.1;ENSP00000448694.1;	5992
Homo_sapiens	POU4F3	ENSG00000091010	Pou	ENSP00000495718.1;	5459
Homo_sapiens	HBP1	ENSG00000105856	HMG	ENSP00000222574.4;ENSP00000418738.1;ENSP00000419143.1;ENSP00000475809.1;ENSP00000420500.1;	26959
Homo_sapiens	TWIST2	ENSG00000233608	bHLH	ENSP00000482581.1;ENSP00000405176.2;	117581
Homo_sapiens	ZNF688	ENSG00000229809	zf-C2H2	ENSP00000455227.2;ENSP00000223459.6;	146542
Homo_sapiens	ZNF510	ENSG00000081386	zf-C2H2	ENSP00000364379.1;ENSP00000223428.4;	22869
Homo_sapiens	ZFP69	ENSG00000187815	zf-C2H2	ENSP00000361791.1;ENSP00000361790.3;	339559
Homo_sapiens	AEBP2	ENSG00000139154	zf-C2H2	ENSP00000444255.1;ENSP00000266508.9;ENSP00000354267.4;ENSP00000501182.1;ENSP00000437983.1;ENSP00000501298.1;ENSP00000381840.3;	121536
Homo_sapiens	SPDEF	ENSG00000124664	ETS	ENSP00000363149.3;ENSP00000442715.1;	25803
Homo_sapiens	ZNF675	ENSG00000197372	zf-C2H2	ENSP00000352836.3;	171392
Homo_sapiens	ZNF837	ENSG00000152475	zf-C2H2	ENSP00000405699.1;ENSP00000471478.1;	116412
Homo_sapiens	SOX11	ENSG00000176887	HMG	ENSP00000322568.3;	6664
Homo_sapiens	ZNF611	ENSG00000213020	zf-C2H2	ENSP00000322427.1;ENSP00000498713.1;ENSP00000469376.1;ENSP00000472648.1;ENSP00000437616.1;ENSP00000439211.1;ENSP00000443505.1;	81856
Homo_sapiens	ZNF470	ENSG00000197016	zf-C2H2	ENSP00000333223.7;ENSP00000375590.3;	388566
Homo_sapiens	RORA	ENSG00000069667	THR-like	ENSP00000453322.1;ENSP00000402971.2;ENSP00000335087.6;ENSP00000261523.5;ENSP00000309753.3;	6095
Homo_sapiens	MBD1	ENSG00000141644	MBD	ENSP00000269468.5;ENSP00000465923.1;ENSP00000269471.5;ENSP00000381502.1;ENSP00000468430.1;ENSP00000372407.5;ENSP00000467017.1;ENSP00000381508.2;ENSP00000467763.1;ENSP00000464823.1;ENSP00000405268.2;ENSP00000468785.1;ENSP00000339546.5;ENSP00000269469.5;ENSP00000285102.5;ENSP00000381506.1;ENSP00000468042.1;ENSP00000466092.1;	4152
Homo_sapiens	NEUROD4	ENSG00000123307	bHLH	ENSP00000242994.3;	NA
Homo_sapiens	ZNF391	ENSG00000124613	zf-C2H2	ENSP00000244576.4;ENSP00000419498.1;	346157
Homo_sapiens	MBD3	ENSG00000071655	MBD	ENSP00000156825.2;ENSP00000412302.2;	53615
Homo_sapiens	GCM2	ENSG00000124827	GCM	ENSP00000368805.4;	9247
Homo_sapiens	FOXD4L5	ENSG00000204779	Fork_head	ENSP00000366637.1;	653427
Homo_sapiens	ZFP37	ENSG00000136866	zf-C2H2	ENSP00000363344.3;ENSP00000452552.1;ENSP00000451310.1;	7539
Homo_sapiens	ZNF267	ENSG00000185947	zf-C2H2	ENSP00000300870.10;	10308
Homo_sapiens	BARHL1	ENSG00000125492	Homeobox	ENSP00000444704.1;ENSP00000263610.2;	NA
Homo_sapiens	SHOX	ENSG00000185960	Homeobox	ENSP00000370990.1;ENSP00000370987.1;ENSP00000508521.1;ENSP00000335505.3;	6473
Homo_sapiens	NPAS3	ENSG00000151322	bHLH	ENSP00000447213.2;ENSP00000506064.1;	64067
Homo_sapiens	ZNF860	ENSG00000197385	zf-C2H2	ENSP00000373274.3;	344787
Homo_sapiens	YY2	ENSG00000230797	zf-C2H2	ENSP00000389381.2;	404281
Homo_sapiens	NEUROD6	ENSG00000164600	bHLH	ENSP00000297142.3;	NA
Homo_sapiens	CREB3L4	ENSG00000143578	TF_bZIP	ENSP00000357596.3;ENSP00000271889.4;ENSP00000357589.3;ENSP00000357592.1;ENSP00000391847.1;	148327
Homo_sapiens	ZNF35	ENSG00000169981	zf-C2H2	ENSP00000379368.2;	NA
Homo_sapiens	MYRFL	ENSG00000166268	NDT80_PhoG	ENSP00000449598.2;ENSP00000448753.2;	196446
Homo_sapiens	FOXP1	ENSG00000114861	Fork_head	ENSP00000497563.1;ENSP00000496932.1;ENSP00000417857.1;ENSP00000497435.1;ENSP00000497344.1;ENSP00000482847.2;ENSP00000498110.1;ENSP00000418102.1;ENSP00000497430.2;ENSP00000497077.3;ENSP00000497567.1;ENSP00000418883.2;ENSP00000497369.1;ENSP00000497693.2;ENSP00000497454.2;ENSP00000497096.1;ENSP00000496968.1;ENSP00000496990.1;ENSP00000418524.1;ENSP00000333560.4;ENSP00000318902.5;ENSP00000496810.1;ENSP00000420736.3;ENSP00000496841.3;ENSP00000497237.1;ENSP00000418225.3;ENSP00000419393.2;	27086
Homo_sapiens	SRF	ENSG00000112658	SRF	ENSP00000265354.4;	6722
Homo_sapiens	CEBPA	ENSG00000245848	TF_bZIP	ENSP00000427514.1;	1050
Homo_sapiens	DLX1	ENSG00000144355	Homeobox	ENSP00000448827.1;ENSP00000354865.4;ENSP00000354478.4;	1745
Homo_sapiens	NR0B2	ENSG00000131910	Miscellaneous	ENSP00000254227.3;	8431
Homo_sapiens	PRRX1	ENSG00000116132	Homeobox	ENSP00000450762.1;ENSP00000356734.3;ENSP00000239461.6;	5396
Homo_sapiens	TFCP2	ENSG00000135457	CP2	ENSP00000257915.5;ENSP00000449280.1;ENSP00000449742.1;ENSP00000447991.1;	7024
Homo_sapiens	ZBED4	ENSG00000100426	zf-BED	ENSP00000216268.4;	NA
Homo_sapiens	CREB5	ENSG00000146592	TF_bZIP	ENSP00000379593.2;ENSP00000379594.2;ENSP00000350359.2;ENSP00000387197.1;ENSP00000379592.2;	9586
Homo_sapiens	SNAI3	ENSG00000185669	zf-C2H2	ENSP00000327968.5;	333929
Homo_sapiens	HES7	ENSG00000179111	bHLH	ENSP00000462491.1;ENSP00000314774.4;ENSP00000446205.2;	84667
Homo_sapiens		ENSG00000269693	zf-C2H2	ENSP00000473043.1;	NA
Homo_sapiens	FOXA1	ENSG00000129514	Fork_head	ENSP00000250448.3;	3169
Homo_sapiens	THAP11	ENSG00000168286	THAP	ENSP00000304689.1;	57215
Homo_sapiens	LHX3	ENSG00000107187	Homeobox	ENSP00000483080.1;ENSP00000360811.3;ENSP00000360813.4;	8022
Homo_sapiens	TERB1	ENSG00000249961	MYB	ENSP00000463762.1;ENSP00000462883.1;	283847
Homo_sapiens	ZNF721	ENSG00000182903	zf-C2H2	ENSP00000428878.1;ENSP00000340524.5;	170960
Homo_sapiens	ZNF362	ENSG00000160094	zf-C2H2	ENSP00000446335.1;ENSP00000362527.5;	149076
Homo_sapiens	ZNF98	ENSG00000197360	zf-C2H2	ENSP00000350418.4;	148198
Homo_sapiens	ELF4	ENSG00000102034	ETS	ENSP00000311280.6;ENSP00000338608.7;	2000
Homo_sapiens	ASCL5	ENSG00000232237	bHLH	ENSP00000472681.1;	647219
Homo_sapiens	ZNF320	ENSG00000182986	zf-C2H2	ENSP00000468995.1;ENSP00000506814.1;ENSP00000375660.2;ENSP00000473091.1;	162967
Homo_sapiens	ZNF99	ENSG00000213973	zf-C2H2	ENSP00000472969.1;	7652
Homo_sapiens	NHLH1	ENSG00000171786	bHLH	ENSP00000302189.5;	NA
Homo_sapiens	MAFG	ENSG00000197063	TF_bZIP	ENSP00000350369.4;ENSP00000376173.3;ENSP00000459634.1;	4097
Homo_sapiens	SMAD7	ENSG00000101665	MH1	ENSP00000467621.1;ENSP00000262158.2;	4092
Homo_sapiens	ZNF552	ENSG00000178935	zf-C2H2	ENSP00000375582.1;	79818
Homo_sapiens	ZNF28	ENSG00000198538	zf-C2H2	ENSP00000397693.2;ENSP00000412143.2;ENSP00000375661.2;	7576
Homo_sapiens	SP5	ENSG00000204335	zf-C2H2	ENSP00000364430.3;	389058
Homo_sapiens	ZNF765	ENSG00000196417	zf-C2H2	ENSP00000379689.3;	91661
Homo_sapiens	ZNF513	ENSG00000163795	zf-C2H2	ENSP00000318373.6;ENSP00000384874.1;	130557
Homo_sapiens	MTA2	ENSG00000149480	zf-GATA	ENSP00000431346.1;ENSP00000431797.1;ENSP00000278823.2;	9219
Homo_sapiens	NR4A1	ENSG00000123358	NGFIB-like	ENSP00000449539.1;ENSP00000353427.3;ENSP00000378302.1;ENSP00000243050.1;ENSP00000449587.1;ENSP00000440864.1;ENSP00000457070.1;ENSP00000378301.2;	3164
Homo_sapiens	OLIG3	ENSG00000177468	bHLH	ENSP00000356708.2;	167826
Homo_sapiens	ERG	ENSG00000157554	ETS	ENSP00000381881.1;ENSP00000394694.1;ENSP00000381877.1;ENSP00000381882.1;ENSP00000396268.2;ENSP00000381871.1;ENSP00000381891.2;ENSP00000414150.2;ENSP00000381879.1;ENSP00000288319.7;	2078
Homo_sapiens	OLIG2	ENSG00000205927	bHLH	ENSP00000371794.3;ENSP00000331040.3;	10215
Homo_sapiens	MXD4	ENSG00000123933	bHLH	ENSP00000337889.2;	10608
Homo_sapiens	HOXD1	ENSG00000128645	Homeobox	ENSP00000328598.4;	NA
Homo_sapiens	SOX18	ENSG00000203883	HMG	ENSP00000341815.7;	54345
Homo_sapiens	ETV2	ENSG00000105672	ETS	ENSP00000368309.3;ENSP00000475089.1;ENSP00000468453.1;ENSP00000384524.2;ENSP00000368312.2;ENSP00000385369.1;	2116
Homo_sapiens	ZNF805	ENSG00000204524	zf-C2H2	ENSP00000365414.2;ENSP00000412999.1;	390980
Homo_sapiens	ZNF705D	ENSG00000215343	zf-C2H2	ENSP00000382957.3;ENSP00000445477.2;	728957
Homo_sapiens	ZNF329	ENSG00000181894	zf-C2H2	ENSP00000470008.1;ENSP00000470323.1;ENSP00000350773.4;ENSP00000439527.1;	79673
Homo_sapiens		ENSG00000288000	zf-C2HC	ENSP00000499734.1;	NA
Homo_sapiens	TBX15	ENSG00000092607	T-box	ENSP00000358437.3;ENSP00000207157.3;	6913
Homo_sapiens	NFE2	ENSG00000123405	TF_bZIP	ENSP00000447558.1;ENSP00000312436.4;ENSP00000446929.1;ENSP00000397185.2;ENSP00000439120.2;	4778
Homo_sapiens	ZSCAN5A	ENSG00000131848	zf-C2H2	ENSP00000507065.1;ENSP00000375593.1;ENSP00000466445.1;ENSP00000467631.1;ENSP00000467238.1;	79149
Homo_sapiens	GMEB1	ENSG00000162419	SAND	ENSP00000362922.1;ENSP00000355186.4;ENSP00000294409.2;	10691
Homo_sapiens	ZKSCAN5	ENSG00000196652	zf-C2H2	ENSP00000392104.1;ENSP00000377725.2;ENSP00000322872.5;	23660
Homo_sapiens	ZNF595	ENSG00000272602	zf-C2H2	ENSP00000476408.2;ENSP00000476367.2;ENSP00000477392.1;	152687
Homo_sapiens	ZNF410	ENSG00000119725	zf-C2H2	ENSP00000451620.2;ENSP00000442228.1;ENSP00000483073.1;ENSP00000407130.3;ENSP00000451763.2;ENSP00000334170.4;ENSP00000451807.2;ENSP00000323293.6;ENSP00000451748.1;	57862
Homo_sapiens	NEUROD1	ENSG00000162992	bHLH	ENSP00000506907.1;ENSP00000295108.3;ENSP00000507492.1;	4760
Homo_sapiens	EBF1	ENSG00000164330	COE	ENSP00000477809.1;ENSP00000428020.1;ENSP00000370029.4;ENSP00000322898.6;	1879
Homo_sapiens	RXRB	ENSG00000204231	RXR-like	ENSP00000363812.3;ENSP00000363817.4;	6257
Homo_sapiens	LHX9	ENSG00000143355	Homeobox	ENSP00000356360.3;ENSP00000356361.1;ENSP00000356357.4;ENSP00000453064.1;	56956
Homo_sapiens	RLF	ENSG00000117000	zf-C2H2	ENSP00000361857.4;	6018
Homo_sapiens	ZNF543	ENSG00000178229	zf-C2H2	ENSP00000322545.3;	NA
Homo_sapiens	ZNF878	ENSG00000257446	zf-C2H2	ENSP00000447931.1;	729747
Homo_sapiens	RUNX2	ENSG00000124813	Runt	ENSP00000496517.1;ENSP00000458178.1;ENSP00000352514.5;ENSP00000485863.1;ENSP00000360491.6;ENSP00000460188.1;ENSP00000495497.1;ENSP00000360486.4;ENSP00000360493.1;	860
Homo_sapiens	ZNF319	ENSG00000166188	zf-C2H2	ENSP00000299237.2;	57567
Homo_sapiens	ZNF382	ENSG00000161298	zf-C2H2	ENSP00000407593.1;ENSP00000410113.1;ENSP00000292928.2;ENSP00000389722.1;	84911
Homo_sapiens	HMBOX1	ENSG00000147421	Homeobox	ENSP00000287701.10;ENSP00000453185.1;ENSP00000475196.1;ENSP00000380516.3;ENSP00000430059.1;ENSP00000430110.1;ENSP00000453211.1;ENSP00000452827.1;	79618
Homo_sapiens	RFX2	ENSG00000087903	RFX	ENSP00000467736.1;ENSP00000465122.1;ENSP00000467166.1;ENSP00000352076.3;ENSP00000306335.4;	5990
Homo_sapiens	NFIA	ENSG00000162599	CTF_NFI	ENSP00000499651.1;ENSP00000499597.1;ENSP00000360233.1;ENSP00000360227.1;ENSP00000474462.1;ENSP00000474806.1;ENSP00000474461.1;ENSP00000360229.3;ENSP00000499693.1;ENSP00000384680.2;ENSP00000419785.2;ENSP00000473830.1;ENSP00000499729.1;ENSP00000499326.1;ENSP00000360231.3;ENSP00000384523.3;ENSP00000499312.1;ENSP00000360226.1;	4774
Homo_sapiens	ZKSCAN1	ENSG00000106261	zf-C2H2	ENSP00000443508.1;ENSP00000480305.1;ENSP00000409172.1;ENSP00000323148.6;	7586
Homo_sapiens	ZNF716	ENSG00000182111	zf-C2H2	ENSP00000394248.1;	441234
Homo_sapiens	HNF1A	ENSG00000135100	Homeobox	ENSP00000443112.1;ENSP00000476181.1;ENSP00000257555.5;ENSP00000438804.1;	6927
Homo_sapiens	SMAD1	ENSG00000170365	MH1	ENSP00000377652.2;ENSP00000427002.1;ENSP00000425270.1;ENSP00000424959.1;ENSP00000305769.4;ENSP00000424649.1;ENSP00000426568.1;	4086
Homo_sapiens	SMAD4	ENSG00000141646	MH1	ENSP00000465878.1;ENSP00000466934.1;ENSP00000464901.1;ENSP00000381452.1;ENSP00000341551.3;ENSP00000468611.1;ENSP00000465874.1;ENSP00000478613.2;ENSP00000464772.1;	4089
Homo_sapiens	ZNF79	ENSG00000196152	zf-C2H2	ENSP00000484833.1;ENSP00000362446.4;ENSP00000438418.1;ENSP00000478201.1;	7633
Homo_sapiens	GFI1B	ENSG00000165702	zf-C2H2	ENSP00000344782.3;ENSP00000361196.1;ENSP00000489646.1;ENSP00000361195.1;ENSP00000490303.1;	8328
Homo_sapiens	ZSCAN31	ENSG00000235109	zf-C2H2	ENSP00000391235.1;ENSP00000380050.2;ENSP00000345339.6;ENSP00000413705.1;ENSP00000402937.1;ENSP00000407529.1;ENSP00000390076.1;ENSP00000480254.1;	64288
Homo_sapiens	RORC	ENSG00000143365	THR-like	ENSP00000327025.6;ENSP00000349164.6;ENSP00000498691.1;	6097
Homo_sapiens	FOXL2	ENSG00000183770	Fork_head	ENSP00000497217.1;	668
Homo_sapiens	SAMD11	ENSG00000187634	SAND	ENSP00000478421.2;ENSP00000480678.2;	148398
Homo_sapiens	ZNF699	ENSG00000196110	zf-C2H2	ENSP00000311596.3;ENSP00000467723.1;	374879
Homo_sapiens	NFATC1	ENSG00000131196	RHD	ENSP00000468111.1;ENSP00000466489.1;ENSP00000439992.1;ENSP00000316553.5;ENSP00000466194.1;ENSP00000467181.1;ENSP00000442435.1;ENSP00000253506.5;ENSP00000389377.2;ENSP00000380892.2;ENSP00000327850.3;	4772
Homo_sapiens	HMGA2	ENSG00000149948	HMGA	ENSP00000384026.2;ENSP00000407306.2;ENSP00000437747.1;ENSP00000346658.3;ENSP00000440919.1;ENSP00000437621.1;ENSP00000377205.3;ENSP00000443372.1;ENSP00000377206.3;ENSP00000439317.1;	8091
Homo_sapiens	HES5	ENSG00000197921	bHLH	ENSP00000367714.3;	388585
Homo_sapiens	ZNF714	ENSG00000160352	zf-C2H2	ENSP00000484530.1;ENSP00000478345.1;ENSP00000479085.1;ENSP00000477828.1;	148206
Homo_sapiens	ZNF814	ENSG00000204514	zf-C2H2	ENSP00000410545.1;	730051
Homo_sapiens	TERF2	ENSG00000132604	MYB	ENSP00000254942.3;	7014
Homo_sapiens	ZNF83	ENSG00000167766	zf-C2H2	ENSP00000472619.1;ENSP00000440713.1;ENSP00000301096.3;	55769
Homo_sapiens	ZNF80	ENSG00000174255	zf-C2H2	ENSP00000309812.4;ENSP00000417192.3;	7634
Homo_sapiens	PLAG1	ENSG00000181690	zf-C2H2	ENSP00000416537.2;ENSP00000404067.2;ENSP00000325546.3;	5324
Homo_sapiens	ZNF112	ENSG00000062370	zf-C2H2	ENSP00000337081.3;ENSP00000346305.3;	7771
Homo_sapiens	ZNF322	ENSG00000181315	zf-C2H2	ENSP00000419728.1;ENSP00000482607.1;ENSP00000478899.1;ENSP00000418897.1;ENSP00000483223.1;	79692
Homo_sapiens	DMRTA1	ENSG00000176399	DM	ENSP00000319651.1;	NA
Homo_sapiens	ZNF432	ENSG00000256087	zf-C2H2	ENSP00000221315.4;ENSP00000470488.1;	9668
Homo_sapiens	ZNF430	ENSG00000118620	zf-C2H2	ENSP00000469787.1;ENSP00000261560.4;	80264
Homo_sapiens	ARID2	ENSG00000189079	ARID	ENSP00000397307.1;ENSP00000335044.6;ENSP00000415650.2;	196528
Homo_sapiens	MESP2	ENSG00000188095	bHLH	ENSP00000342392.3;	145873
Homo_sapiens	CSDC2	ENSG00000172346	CSD	ENSP00000302485.7;ENSP00000417127.1;	NA
Homo_sapiens	ZNF615	ENSG00000197619	zf-C2H2	ENSP00000483676.1;ENSP00000471041.1;ENSP00000375672.3;ENSP00000471549.1;ENSP00000473089.1;ENSP00000365906.4;	284370
